name,dates,p-dist
168480843|Influenza____2007_02_28,6,17
168828076|Influenza____2007_08_03,4,17
168828092|Influenza____2007_10_05,6,17
168828138|Influenza____2007_11_01,6,17
168828238|Influenza____2007_11_14,7,17
188076390|Influenza____2008_01_02,6,17
189230859|Influenza____2007_06_24,6,17
189230916|Influenza____2007_06_21,6,17
189230935|Influenza____2007_06_22,7,17
189230954|Influenza____2007_06_20,6,17
189231030|Influenza____2007_06_12,6,17
189231049|Influenza____2007_06_21,6,17
189231068|Influenza____2007_06_11,6,17
189231106|Influenza____2007_06_18,6,17
193805455|Influenza____2007_06_19,6,17
208343855|Influenza____2007_02_06,0,17
208344007|Influenza____2007_06_23,6,17
208344026|Influenza____2007_06_21,6,17
225907725|Influenza____2007_07_05,6,17
225907763|Influenza____2007_06_24,6,17
225907782|Influenza____2007_06_24,6,17
225907801|Influenza____2007_06_23,6,17
237689168|Influenza____2007_06_20,6,17
237689187|Influenza____2007_06_14,6,17
254564339|Influenza____2009_03_03,20,17
254564357|Influenza____2009_03_28,18,17
254564371|Influenza____2009_02_22,18,17
302371737|Influenza____2009_04_27,20,17
303303771|Influenza____2010_06_07,23,17
307742065|Influenza____2010_06_06,23,17
307742122|Influenza____2010_06_08,23,17
307742217|Influenza____2010_06_07,23,17
307742274|Influenza____2010_06_08,23,17
307742312|Influenza____2010_06_03,23,17
307742407|Influenza____2010_06_08,23,17
307742540|Influenza____2010_06_06,23,17
307742616|Influenza____2010_06_06,23,17
313757822|Influenza____2010_09_10,30,17
319896367|Influenza____2009_05_17,18,17
327388766|Influenza____2010_06_03,23,17
327406046|Influenza____2010_05_28,23,17
327406127|Influenza____2010_05_28,23,17
327406401|Influenza____2010_06_02,23,17
339836868|Influenza____2010_06_07,23,17
341865698|Influenza____2007_04_10,4,17
344217571|Influenza____2010_06_03,23,17
353469107|Influenza____2010_06_24,23,17
371537703|Influenza____2007_06_18,9,17
371537854|Influenza____2007_07_31,8,17
371540358|Influenza____2007_07_11,6,17
371542261|Influenza____2007_07_12,8,17
371542375|Influenza____2007_06_25,7,17
383214982|Influenza____2009_06_25,18,17
383279817|Influenza____2007_11_06,4,17
383279836|Influenza____2011_01_05,30,17
393712125|Influenza____2011_12_30,30,17
401716173|Influenza____2010_06_21,23,17
156123411|Influenza____2007_01_18,5,16
157281409|Influenza____2007_03_09,5,16
157281581|Influenza____2007_02_06,5,16
157281885|Influenza____2007_02_19,3,16
157282436|Influenza____2007_02_27,5,16
157282455|Influenza____2007_03_06,5,16
157282531|Influenza____2007_02_02,5,16
157283158|Influenza____2007_01_15,3,16
157283177|Influenza____2007_01_15,3,16
158187949|Influenza____2007_01_22,5,16
158187951|Influenza____2007_01_01,5,16
158187963|Influenza____2007_02_22,5,16
158187965|Influenza____2007_02_14,5,16
158187967|Influenza____2007_03_22,5,16
158187969|Influenza____2007_03_14,3,16
158187971|Influenza____2007_03_05,3,16
158188093|Influenza____2007_03_10,5,16
158188117|Influenza____2007_04_27,5,16
158188123|Influenza____2007_01_25,5,16
158188149|Influenza____2007_03_08,5,16
158188155|Influenza____2007_01_23,5,16
158453476|Influenza____2007_02_26,5,16
158453571|Influenza____2007_03_06,5,16
158453628|Influenza____2007_02_12,5,16
158453761|Influenza____2007_02_26,5,16
158453799|Influenza____2007_02_13,5,16
158453894|Influenza____2007_02_05,3,16
158454350|Influenza____2007_02_13,5,16
158454426|Influenza____2007_02_19,5,16
158454464|Influenza____2007_02_13,5,16
159149494|Influenza____2007_01_08,5,16
159149513|Influenza____2007_01_08,5,16
159149570|Influenza____2007_03_07,5,16
159149608|Influenza____2007_03_06,3,16
159149836|Influenza____2007_02_06,5,16
159149912|Influenza____2007_02_24,3,16
159150102|Influenza____2007_02_06,5,16
168828132|Influenza____2007_11_06,5,16
168828142|Influenza____2007_01_01,3,16
168828250|Influenza____2007_08_08,7,16
189230840|Influenza____2007_06_22,5,16
189230878|Influenza____2007_06_27,5,16
189230897|Influenza____2007_06_21,5,16
189230973|Influenza____2007_06_23,5,16
189230992|Influenza____2007_06_21,5,16
189303142|Influenza____2008_02_01,5,16
196123613|Influenza____2007_03_14,5,16
196481117|Influenza____2008_01_10,17,16
208343988|Influenza____2007_06_07,5,16
222433775|Influenza____2008_11_10,19,16
225907687|Influenza____2007_06_07,6,16
225907706|Influenza____2007_06_07,5,16
226954765|Influenza____2007_06_04,5,16
226954822|Influenza____2007_06_28,5,16
237688921|Influenza____2008_01_15,7,16
237689149|Influenza____2007_06_13,5,16
253740522|Influenza____2008_12_24,17,16
254564297|Influenza____2008_12_23,19,16
254564337|Influenza____2009_04_15,19,16
254564351|Influenza____2009_02_16,19,16
289900184|Influenza____2009_04_10,22,16
295441920|Influenza____2009_05_01,17,16
295441930|Influenza____2009_10_01,22,16
295441936|Influenza____2009_10_01,22,16
295441940|Influenza____2009_10_01,22,16
295441956|Influenza____2009_12_01,22,16
298347673|Influenza____2009_04_26,17,16
300885557|Influenza____2009_04_28,17,16
302182455|Influenza____2009_04_28,17,16
302182569|Influenza____2009_04_28,19,16
302371889|Influenza____2009_04_27,19,16
303303733|Influenza____2010_06_08,22,16
303303752|Influenza____2010_06_06,22,16
303303790|Influenza____2010_06_03,22,16
306849290|Influenza____2010_06_04,22,16
307742027|Influenza____2010_06_03,22,16
307742046|Influenza____2010_06_04,22,16
307742084|Influenza____2010_06_05,22,16
307742103|Influenza____2010_06_14,22,16
307742141|Influenza____2010_06_02,22,16
307742160|Influenza____2010_06_08,22,16
307742179|Influenza____2010_06_13,22,16
307742198|Influenza____2010_06_07,22,16
307742236|Influenza____2010_06_09,22,16
307742255|Influenza____2010_06_06,22,16
307742293|Influenza____2010_06_12,22,16
307742331|Influenza____2010_06_07,22,16
307742350|Influenza____2010_06_05,22,16
307742369|Influenza____2010_06_08,22,16
307742388|Influenza____2010_06_04,22,16
307742426|Influenza____2010_06_06,22,16
307742445|Influenza____2010_06_04,22,16
307742464|Influenza____2010_06_05,22,16
307742483|Influenza____2010_06_07,22,16
307742502|Influenza____2010_06_05,22,16
307742521|Influenza____2010_06_05,22,16
307742559|Influenza____2010_06_07,22,16
307742578|Influenza____2010_06_08,22,16
307742597|Influenza____2010_06_07,22,16
307742635|Influenza____2010_03_19,22,16
320151738|Influenza____2009_02_12,19,16
324021617|Influenza____2009_11_13,22,16
327388747|Influenza____2010_06_02,22,16
327388785|Influenza____2010_06_02,22,16
327398015|Influenza____2010_05_17,22,16
327398092|Influenza____2010_05_21,22,16
327406146|Influenza____2010_05_28,22,16
327406244|Influenza____2010_05_30,22,16
327406263|Influenza____2010_06_01,22,16
327406382|Influenza____2010_06_01,22,16
327406420|Influenza____2010_06_02,22,16
327406439|Influenza____2010_06_02,22,16
327406458|Influenza____2010_06_02,22,16
327406650|Influenza____2010_06_01,22,16
327406670|Influenza____2010_06_03,22,16
327406749|Influenza____2010_06_06,22,16
327406878|Influenza____2010_06_07,22,16
327406897|Influenza____2010_06_09,22,16
327406916|Influenza____2010_06_10,22,16
327406935|Influenza____2010_06_10,22,16
327406954|Influenza____2010_06_11,22,16
327406973|Influenza____2010_06_11,22,16
327406992|Influenza____2010_06_03,22,16
336390849|Influenza____2011_01_25,22,16
341865706|Influenza____2008_07_14,17,16
344217552|Influenza____2010_06_03,22,16
344217590|Influenza____2010_06_09,22,16
353469103|Influenza____2009_12_09,24,16
357016836|Influenza____2011_02_08,29,16
371537892|Influenza____2007_08_06,7,16
371538178|Influenza____2008_12_22,17,16
371542645|Influenza____2008_12_10,17,16
380681485|Influenza____2010_12_28,22,16
401715905|Influenza____2010_05_12,22,16
401716171|Influenza____2010_05_15,22,16
156123411|Influenza____2007_01_18,5,16
157281409|Influenza____2007_03_09,5,16
157281581|Influenza____2007_02_06,5,16
157281885|Influenza____2007_02_19,3,16
157282436|Influenza____2007_02_27,5,16
157282455|Influenza____2007_03_06,5,16
157282531|Influenza____2007_02_02,5,16
157283158|Influenza____2007_01_15,3,16
157283177|Influenza____2007_01_15,3,16
158187949|Influenza____2007_01_22,5,16
158187951|Influenza____2007_01_01,5,16
158187963|Influenza____2007_02_22,5,16
158187965|Influenza____2007_02_14,5,16
158187967|Influenza____2007_03_22,5,16
158187969|Influenza____2007_03_14,3,16
158187971|Influenza____2007_03_05,3,16
158188093|Influenza____2007_03_10,5,16
158188117|Influenza____2007_04_27,5,16
158188123|Influenza____2007_01_25,5,16
158188149|Influenza____2007_03_08,5,16
158188155|Influenza____2007_01_23,5,16
158453476|Influenza____2007_02_26,5,16
158453571|Influenza____2007_03_06,5,16
158453628|Influenza____2007_02_12,5,16
158453761|Influenza____2007_02_26,5,16
158453799|Influenza____2007_02_13,5,16
158453894|Influenza____2007_02_05,3,16
158454350|Influenza____2007_02_13,5,16
158454426|Influenza____2007_02_19,5,16
158454464|Influenza____2007_02_13,5,16
159149494|Influenza____2007_01_08,5,16
159149513|Influenza____2007_01_08,5,16
159149570|Influenza____2007_03_07,5,16
159149608|Influenza____2007_03_06,3,16
159149836|Influenza____2007_02_06,5,16
159149912|Influenza____2007_02_24,3,16
159150102|Influenza____2007_02_06,5,16
168828132|Influenza____2007_11_06,5,16
168828142|Influenza____2007_01_01,3,16
168828250|Influenza____2007_08_08,7,16
189230840|Influenza____2007_06_22,5,16
189230878|Influenza____2007_06_27,5,16
189230897|Influenza____2007_06_21,5,16
189230973|Influenza____2007_06_23,5,16
189230992|Influenza____2007_06_21,5,16
189303142|Influenza____2008_02_01,5,16
196123613|Influenza____2007_03_14,5,16
196481117|Influenza____2008_01_10,17,16
208343988|Influenza____2007_06_07,5,16
222433775|Influenza____2008_11_10,19,16
225907687|Influenza____2007_06_07,6,16
225907706|Influenza____2007_06_07,5,16
226954765|Influenza____2007_06_04,5,16
226954822|Influenza____2007_06_28,5,16
237688921|Influenza____2008_01_15,7,16
237689149|Influenza____2007_06_13,5,16
253740522|Influenza____2008_12_24,17,16
254564297|Influenza____2008_12_23,19,16
254564337|Influenza____2009_04_15,19,16
254564351|Influenza____2009_02_16,19,16
289900184|Influenza____2009_04_10,22,16
295441920|Influenza____2009_05_01,17,16
295441930|Influenza____2009_10_01,22,16
295441936|Influenza____2009_10_01,22,16
295441940|Influenza____2009_10_01,22,16
295441956|Influenza____2009_12_01,22,16
298347673|Influenza____2009_04_26,17,16
300885557|Influenza____2009_04_28,17,16
302182455|Influenza____2009_04_28,17,16
302182569|Influenza____2009_04_28,19,16
302371889|Influenza____2009_04_27,19,16
303303733|Influenza____2010_06_08,22,16
303303752|Influenza____2010_06_06,22,16
303303790|Influenza____2010_06_03,22,16
306849290|Influenza____2010_06_04,22,16
307742027|Influenza____2010_06_03,22,16
307742046|Influenza____2010_06_04,22,16
307742084|Influenza____2010_06_05,22,16
307742103|Influenza____2010_06_14,22,16
307742141|Influenza____2010_06_02,22,16
307742160|Influenza____2010_06_08,22,16
307742179|Influenza____2010_06_13,22,16
307742198|Influenza____2010_06_07,22,16
307742236|Influenza____2010_06_09,22,16
307742255|Influenza____2010_06_06,22,16
307742293|Influenza____2010_06_12,22,16
307742331|Influenza____2010_06_07,22,16
307742350|Influenza____2010_06_05,22,16
307742369|Influenza____2010_06_08,22,16
307742388|Influenza____2010_06_04,22,16
307742426|Influenza____2010_06_06,22,16
307742445|Influenza____2010_06_04,22,16
307742464|Influenza____2010_06_05,22,16
307742483|Influenza____2010_06_07,22,16
307742502|Influenza____2010_06_05,22,16
307742521|Influenza____2010_06_05,22,16
307742559|Influenza____2010_06_07,22,16
307742578|Influenza____2010_06_08,22,16
307742597|Influenza____2010_06_07,22,16
307742635|Influenza____2010_03_19,22,16
320151738|Influenza____2009_02_12,19,16
324021617|Influenza____2009_11_13,22,16
327388747|Influenza____2010_06_02,22,16
327388785|Influenza____2010_06_02,22,16
327398015|Influenza____2010_05_17,22,16
327398092|Influenza____2010_05_21,22,16
327406146|Influenza____2010_05_28,22,16
327406244|Influenza____2010_05_30,22,16
327406263|Influenza____2010_06_01,22,16
327406382|Influenza____2010_06_01,22,16
327406420|Influenza____2010_06_02,22,16
327406439|Influenza____2010_06_02,22,16
327406458|Influenza____2010_06_02,22,16
327406650|Influenza____2010_06_01,22,16
327406670|Influenza____2010_06_03,22,16
327406749|Influenza____2010_06_06,22,16
327406878|Influenza____2010_06_07,22,16
327406897|Influenza____2010_06_09,22,16
327406916|Influenza____2010_06_10,22,16
327406935|Influenza____2010_06_10,22,16
327406954|Influenza____2010_06_11,22,16
327406973|Influenza____2010_06_11,22,16
327406992|Influenza____2010_06_03,22,16
336390849|Influenza____2011_01_25,22,16
341865706|Influenza____2008_07_14,17,16
344217552|Influenza____2010_06_03,22,16
344217590|Influenza____2010_06_09,22,16
353469103|Influenza____2009_12_09,24,16
357016836|Influenza____2011_02_08,29,16
371537892|Influenza____2007_08_06,7,16
371538178|Influenza____2008_12_22,17,16
371542645|Influenza____2008_12_10,17,16
380681485|Influenza____2010_12_28,22,16
401715905|Influenza____2010_05_12,22,16
401716171|Influenza____2010_05_15,22,16
157282189|Influenza____2007_03_08,4,15
157282949|Influenza____2007_02_27,4,15
157283196|Influenza____2007_03_01,4,15
157367993|Influenza____2007_03_07,4,15
158188135|Influenza____2007_01_26,4,15
158188147|Influenza____2007_03_19,4,15
158188157|Influenza____2007_03_17,4,15
158344662|Influenza____2007_01_08,4,15
158453115|Influenza____2007_02_20,4,15
158453381|Influenza____2007_02_14,4,15
158453666|Influenza____2007_03_07,2,15
158453989|Influenza____2007_03_02,4,15
159149551|Influenza____2007_02_20,4,15
159150273|Influenza____2007_03_12,4,15
163964336|Influenza____2007_02_12,4,15
163964678|Influenza____2007_01_17,5,15
168828090|Influenza____2007_03_03,4,15
168828102|Influenza____2007_03_03,4,15
188504215|Influenza____2007_03_12,4,15
196481160|Influenza____2008_02_19,16,15
222433725|Influenza____2008_01_01,16,15
237688978|Influenza____2007_10_22,6,15
237689206|Influenza____2007_06_08,4,15
254564291|Influenza____2009_01_21,16,15
254564309|Influenza____2009_01_16,16,15
254564329|Influenza____2009_02_24,16,15
254564333|Influenza____2009_01_01,16,15
254564349|Influenza____2009_04_08,17,15
254564385|Influenza____2009_01_27,16,15
268515950|Influenza____2009_04_27,16,15
268516306|Influenza____2009_05_01,18,15
281487526|Influenza____2009_03_01,16,15
292607066|Influenza____2009_05_06,18,15
295441928|Influenza____2009_09_01,21,15
295441932|Influenza____2009_10_01,21,15
295441938|Influenza____2009_10_01,21,15
295441946|Influenza____2009_12_01,21,15
295441958|Influenza____2009_12_01,21,15
300488897|Influenza____2010_03_03,28,15
302182626|Influenza____2009_04_28,18,15
302182645|Influenza____2009_04_29,18,15
302182797|Influenza____2009_04_29,16,15
302183362|Influenza____2009_05_04,18,15
302183908|Influenza____2009_05_03,16,15
302371528|Influenza____2009_04_29,18,15
302371709|Influenza____2009_04_29,18,15
306412378|Influenza____2009_01_01,21,15
313757845|Influenza____2010_09_10,28,15
336475845|Influenza____2009_04_28,16,15
341610680|Influenza____2009_07_14,21,15
371537665|Influenza____2007_02_12,4,15
371542280|Influenza____2007_07_27,9,15
371542607|Influenza____2008_09_23,16,15
373428947|Influenza____2009_07_14,21,15
377824209|Influenza____2010_04_22,21,15
384236607|Influenza____2009_07_14,21,15
387351028|Influenza____2007_04_23,5,15
387351501|Influenza____2007_05_06,7,15
387535773|Influenza____2007_04_01,5,15
387965867|Influenza____2011_11_01,26,15
392357287|Influenza____2009_01_01,16,15
401715901|Influenza____2010_01_13,21,15
157282189|Influenza____2007_03_08,4,15
157282949|Influenza____2007_02_27,4,15
157283196|Influenza____2007_03_01,4,15
157367993|Influenza____2007_03_07,4,15
158188135|Influenza____2007_01_26,4,15
158188147|Influenza____2007_03_19,4,15
158188157|Influenza____2007_03_17,4,15
158344662|Influenza____2007_01_08,4,15
158453115|Influenza____2007_02_20,4,15
158453381|Influenza____2007_02_14,4,15
158453666|Influenza____2007_03_07,2,15
158453989|Influenza____2007_03_02,4,15
159149551|Influenza____2007_02_20,4,15
159150273|Influenza____2007_03_12,4,15
163964336|Influenza____2007_02_12,4,15
163964678|Influenza____2007_01_17,5,15
168828090|Influenza____2007_03_03,4,15
168828102|Influenza____2007_03_03,4,15
188504215|Influenza____2007_03_12,4,15
196481160|Influenza____2008_02_19,16,15
222433725|Influenza____2008_01_01,16,15
237688978|Influenza____2007_10_22,6,15
237689206|Influenza____2007_06_08,4,15
254564291|Influenza____2009_01_21,16,15
254564309|Influenza____2009_01_16,16,15
254564329|Influenza____2009_02_24,16,15
254564333|Influenza____2009_01_01,16,15
254564349|Influenza____2009_04_08,17,15
254564385|Influenza____2009_01_27,16,15
268515950|Influenza____2009_04_27,16,15
268516306|Influenza____2009_05_01,18,15
281487526|Influenza____2009_03_01,16,15
292607066|Influenza____2009_05_06,18,15
295441928|Influenza____2009_09_01,21,15
295441932|Influenza____2009_10_01,21,15
295441938|Influenza____2009_10_01,21,15
295441946|Influenza____2009_12_01,21,15
295441958|Influenza____2009_12_01,21,15
300488897|Influenza____2010_03_03,28,15
302182626|Influenza____2009_04_28,18,15
302182645|Influenza____2009_04_29,18,15
302182797|Influenza____2009_04_29,16,15
302183362|Influenza____2009_05_04,18,15
302183908|Influenza____2009_05_03,16,15
302371528|Influenza____2009_04_29,18,15
302371709|Influenza____2009_04_29,18,15
306412378|Influenza____2009_01_01,21,15
313757845|Influenza____2010_09_10,28,15
336475845|Influenza____2009_04_28,16,15
341610680|Influenza____2009_07_14,21,15
371537665|Influenza____2007_02_12,4,15
371542280|Influenza____2007_07_27,9,15
371542607|Influenza____2008_09_23,16,15
373428947|Influenza____2009_07_14,21,15
377824209|Influenza____2010_04_22,21,15
384236607|Influenza____2009_07_14,21,15
387351028|Influenza____2007_04_23,5,15
387351501|Influenza____2007_05_06,7,15
387535773|Influenza____2007_04_01,5,15
387965867|Influenza____2011_11_01,26,15
392357287|Influenza____2009_01_01,16,15
401715901|Influenza____2010_01_13,21,15
194293970|Influenza____2008_03_02,15,14
196481093|Influenza____2008_02_19,15,14
196481100|Influenza____2007_12_05,15,14
196481127|Influenza____2007_11_21,15,14
196481134|Influenza____2007_11_21,15,14
196481176|Influenza____2008_02_19,15,14
196481192|Influenza____2008_01_11,15,14
216960138|Influenza____2008_08_28,15,14
222433721|Influenza____2008_10_07,17,14
222433765|Influenza____2008_10_16,17,14
253740520|Influenza____2008_12_17,15,14
253740528|Influenza____2008_12_28,15,14
253740534|Influenza____2008_12_26,15,14
254564315|Influenza____2009_04_20,16,14
254564327|Influenza____2009_01_09,15,14
254564341|Influenza____2008_12_31,15,14
258456382|Influenza____2009_05_25,17,14
258456388|Influenza____2009_05_01,20,14
268516064|Influenza____2009_04_30,15,14
295441922|Influenza____2009_05_01,15,14
295441924|Influenza____2009_07_01,20,14
295441926|Influenza____2009_07_01,20,14
295441934|Influenza____2009_10_01,20,14
300218940|Influenza____2009_04_28,15,14
300488899|Influenza____2010_04_04,27,14
302182987|Influenza____2009_04_30,17,14
302183134|Influenza____2009_04_30,15,14
302183870|Influenza____2009_05_06,15,14
302372320|Influenza____2009_04_29,17,14
312602050|Influenza____2009_03_01,17,14
312602054|Influenza____2009_03_01,17,14
319899649|Influenza____2009_07_27,20,14
357016840|Influenza____2011_04_15,27,14
357016844|Influenza____2011_04_21,27,14
371449661|Influenza____2010_12_06,27,14
371538103|Influenza____2008_11_11,15,14
371538122|Influenza____2008_11_21,15,14
371538141|Influenza____2008_12_03,15,14
377824203|Influenza____2010_07_16,20,14
387346872|Influenza____2007_04_20,6,14
387535811|Influenza____2007_05_01,6,14
387535849|Influenza____2007_05_14,6,14
387965874|Influenza____2009_02_09,15,14
392357230|Influenza____2009_01_01,15,14
194293970|Influenza____2008_03_02,15,14
196481093|Influenza____2008_02_19,15,14
196481100|Influenza____2007_12_05,15,14
196481127|Influenza____2007_11_21,15,14
196481134|Influenza____2007_11_21,15,14
196481176|Influenza____2008_02_19,15,14
196481192|Influenza____2008_01_11,15,14
216960138|Influenza____2008_08_28,15,14
222433721|Influenza____2008_10_07,17,14
222433765|Influenza____2008_10_16,17,14
253740520|Influenza____2008_12_17,15,14
253740528|Influenza____2008_12_28,15,14
253740534|Influenza____2008_12_26,15,14
254564315|Influenza____2009_04_20,16,14
254564327|Influenza____2009_01_09,15,14
254564341|Influenza____2008_12_31,15,14
258456382|Influenza____2009_05_25,17,14
258456388|Influenza____2009_05_01,20,14
268516064|Influenza____2009_04_30,15,14
295441922|Influenza____2009_05_01,15,14
295441924|Influenza____2009_07_01,20,14
295441926|Influenza____2009_07_01,20,14
295441934|Influenza____2009_10_01,20,14
300218940|Influenza____2009_04_28,15,14
300488899|Influenza____2010_04_04,27,14
302182987|Influenza____2009_04_30,17,14
302183134|Influenza____2009_04_30,15,14
302183870|Influenza____2009_05_06,15,14
302372320|Influenza____2009_04_29,17,14
312602050|Influenza____2009_03_01,17,14
312602054|Influenza____2009_03_01,17,14
319899649|Influenza____2009_07_27,20,14
357016840|Influenza____2011_04_15,27,14
357016844|Influenza____2011_04_21,27,14
371449661|Influenza____2010_12_06,27,14
371538103|Influenza____2008_11_11,15,14
371538122|Influenza____2008_11_21,15,14
371538141|Influenza____2008_12_03,15,14
377824203|Influenza____2010_07_16,20,14
387346872|Influenza____2007_04_20,6,14
387535811|Influenza____2007_05_01,6,14
387535849|Influenza____2007_05_14,6,14
387965874|Influenza____2009_02_09,15,14
392357230|Influenza____2009_01_01,15,14
194294030|Influenza____2008_01_15,16,13
198241607|Influenza____2008_05_10,16,13
254564353|Influenza____2009_01_22,16,13
254564373|Influenza____2009_03_18,14,13
254564375|Influenza____2009_02_13,14,13
254564379|Influenza____2009_03_16,14,13
258456370|Influenza____2008_12_03,12,13
258578593|Influenza____2009_07_11,19,13
295191777|Influenza____2009_07_21,19,13
298347692|Influenza____2009_04_27,14,13
298347749|Influenza____2009_04_27,14,13
298347825|Influenza____2009_04_28,16,13
300885519|Influenza____2009_05_01,16,13
301637979|Influenza____2009_09_06,26,13
301637991|Influenza____2009_09_09,26,13
301638047|Influenza____2009_09_03,26,13
301638051|Influenza____2009_09_03,26,13
302182417|Influenza____2009_04_28,14,13
302182436|Influenza____2009_04_28,16,13
302182512|Influenza____2009_04_29,16,13
302182607|Influenza____2009_04_29,16,13
302182683|Influenza____2009_04_29,16,13
302182721|Influenza____2009_04_29,14,13
302182759|Influenza____2009_04_29,16,13
302182873|Influenza____2009_05_02,16,13
302182892|Influenza____2009_03_30,14,13
302182968|Influenza____2009_04_30,14,13
302183039|Influenza____2009_04_30,14,13
302183077|Influenza____2009_04_30,14,13
302183229|Influenza____2009_04_30,16,13
302183248|Influenza____2009_05_01,16,13
302183757|Influenza____2009_05_03,16,13
302183946|Influenza____2009_05_18,19,13
302183965|Influenza____2009_04_28,16,13
302371357|Influenza____2009_04_28,16,13
302371433|Influenza____2009_04_29,16,13
302371490|Influenza____2009_04_28,16,13
302371547|Influenza____2009_04_28,16,13
302371756|Influenza____2009_04_29,16,13
302371813|Influenza____2009_04_30,16,13
304373480|Influenza____2009_04_26,16,13
312602052|Influenza____2009_01_01,16,13
319899520|Influenza____2009_05_15,19,13
319899691|Influenza____2009_07_23,19,13
329047415|Influenza____2009_02_27,16,13
329047510|Influenza____2009_04_27,16,13
334181841|Influenza____2010_09_04,19,13
336475902|Influenza____2009_04_29,14,13
336475921|Influenza____2009_04_29,16,13
371540472|Influenza____2007_11_30,14,13
371542512|Influenza____2007_12_05,14,13
371542531|Influenza____2008_11_26,16,13
371542550|Influenza____2008_01_04,14,13
371542569|Influenza____2008_06_09,14,13
371542588|Influenza____2008_01_28,14,13
377824205|Influenza____2010_08_03,19,13
380709472|Influenza____2011_03_05,26,13
383214925|Influenza____2008_09_27,14,13
387965818|Influenza____2009_02_20,18,13
387965860|Influenza____2009_02_25,18,13
194294030|Influenza____2008_01_15,16,13
198241607|Influenza____2008_05_10,16,13
254564353|Influenza____2009_01_22,16,13
254564373|Influenza____2009_03_18,14,13
254564375|Influenza____2009_02_13,14,13
254564379|Influenza____2009_03_16,14,13
258456370|Influenza____2008_12_03,12,13
258578593|Influenza____2009_07_11,19,13
295191777|Influenza____2009_07_21,19,13
298347692|Influenza____2009_04_27,14,13
298347749|Influenza____2009_04_27,14,13
298347825|Influenza____2009_04_28,16,13
300885519|Influenza____2009_05_01,16,13
301637979|Influenza____2009_09_06,26,13
301637991|Influenza____2009_09_09,26,13
301638047|Influenza____2009_09_03,26,13
301638051|Influenza____2009_09_03,26,13
302182417|Influenza____2009_04_28,14,13
302182436|Influenza____2009_04_28,16,13
302182512|Influenza____2009_04_29,16,13
302182607|Influenza____2009_04_29,16,13
302182683|Influenza____2009_04_29,16,13
302182721|Influenza____2009_04_29,14,13
302182759|Influenza____2009_04_29,16,13
302182873|Influenza____2009_05_02,16,13
302182892|Influenza____2009_03_30,14,13
302182968|Influenza____2009_04_30,14,13
302183039|Influenza____2009_04_30,14,13
302183077|Influenza____2009_04_30,14,13
302183229|Influenza____2009_04_30,16,13
302183248|Influenza____2009_05_01,16,13
302183757|Influenza____2009_05_03,16,13
302183946|Influenza____2009_05_18,19,13
302183965|Influenza____2009_04_28,16,13
302371357|Influenza____2009_04_28,16,13
302371433|Influenza____2009_04_29,16,13
302371490|Influenza____2009_04_28,16,13
302371547|Influenza____2009_04_28,16,13
302371756|Influenza____2009_04_29,16,13
302371813|Influenza____2009_04_30,16,13
304373480|Influenza____2009_04_26,16,13
312602052|Influenza____2009_01_01,16,13
319899520|Influenza____2009_05_15,19,13
319899691|Influenza____2009_07_23,19,13
329047415|Influenza____2009_02_27,16,13
329047510|Influenza____2009_04_27,16,13
334181841|Influenza____2010_09_04,19,13
336475902|Influenza____2009_04_29,14,13
336475921|Influenza____2009_04_29,16,13
371540472|Influenza____2007_11_30,14,13
371542512|Influenza____2007_12_05,14,13
371542531|Influenza____2008_11_26,16,13
371542550|Influenza____2008_01_04,14,13
371542569|Influenza____2008_06_09,14,13
371542588|Influenza____2008_01_28,14,13
377824205|Influenza____2010_08_03,19,13
380709472|Influenza____2011_03_05,26,13
383214925|Influenza____2008_09_27,14,13
387965818|Influenza____2009_02_20,18,13
387965860|Influenza____2009_02_25,18,13
189303102|Influenza____2008_02_01,13,12
194293990|Influenza____2008_03_13,13,12
198241603|Influenza____2008_03_10,15,12
208343950|Influenza____2008_01_23,13,12
208344178|Influenza____2008_01_25,13,12
208344216|Influenza____2008_02_08,11,12
216960075|Influenza____2008_08_09,13,12
222433761|Influenza____2008_10_29,13,12
224027280|Influenza____2008_02_25,13,12
253740524|Influenza____2008_12_05,13,12
253740530|Influenza____2008_12_15,13,12
253740536|Influenza____2008_12_25,13,12
254564299|Influenza____2009_02_28,13,12
254564307|Influenza____2009_02_27,13,12
254564325|Influenza____2009_01_20,13,12
254564331|Influenza____2009_03_04,15,12
254564335|Influenza____2009_01_30,13,12
254564363|Influenza____2009_01_05,13,12
254564381|Influenza____2009_03_14,13,12
258456374|Influenza____2009_03_09,13,12
258456380|Influenza____2009_01_21,13,12
258578585|Influenza____2009_06_13,18,12
268516045|Influenza____2009_04_27,13,12
268516135|Influenza____2009_04_29,18,12
268520528|Influenza____2009_05_03,18,12
295441912|Influenza____2009_05_01,18,12
295441916|Influenza____2009_05_01,18,12
295441948|Influenza____2009_04_01,15,12
300888382|Influenza____2009_05_04,13,12
301638021|Influenza____2009_09_16,25,12
302136657|Influenza____2009_05_20,13,12
302138171|Influenza____2009_04_27,15,12
302182550|Influenza____2009_04_28,13,12
302182930|Influenza____2009_04_01,13,12
302183191|Influenza____2009_04_29,13,12
302183738|Influenza____2009_05_04,13,12
302371775|Influenza____2009_04_28,13,12
302371870|Influenza____2009_04_25,18,12
315139499|Influenza____2010_08_03,25,12
315139503|Influenza____2010_08_03,25,12
